BASIN,y1,y2,ychange,axis,lsr_ax,dist_cent_ax,sorensen_ax
JON,2010,2012,2,TMA,2.519551193734445,1.8652951432006262,0.09721909327096208
JON,2010,2012,2,TDR,1.5805269646749154,1.4509150689495276,0.2489840080188459
JON,2010,2012,2,sg_rich,3.5161391062538563,1.7465809483624568,0.04328474436873125
JON,2010,2013,3,TT,3.6857264393085263,1.8029737913315702,0.029815563079840006
JON,2010,2013,3,HW,3.3547586006464543,1.8370276180609566,0.031191368419158882
JON,2010,2013,3,SF,4.26478056705977,1.3212030240836445,0.02386179192580583
JON,2010,2013,3,TMA,1.7289309742360874,1.8085617172761417,0.13097551074366645
JON,2010,2013,3,TDR,1.1137687152914737,1.491915360163791,0.19551868938267236
JON,2010,2013,3,sg_rich,3.2840062386743116,1.816049250243861,0.03445064641772797
JON,2010,2014,4,TT,0.16854122877227373,2.010315789436275,0.4275351105310484
JON,2010,2014,4,HW,0.3708070597417824,1.9389532197070938,0.423376787413674
JON,2010,2014,4,SF,0.9418798426928483,0.331215425018219,0.48521287245258204
JON,2010,2014,4,TMA,-0.49717994080764033,1.9296111815693486,0.483999274650202
JON,2010,2014,4,TDR,0.4844968529043317,1.9176788134141765,0.417425691715905
JON,2010,2014,4,sg_rich,-0.06702092952426761,1.9653334087357597,0.4470496833710607
JON,2010,2015,5,TT,-0.19090930503007503,2.48757777209951,0.20916878379578496
JON,2010,2015,5,HW,0.1401062737976296,2.450839378213536,0.17320180509325642
JON,2010,2015,5,SF,1.0610695781686994,0.9657371279018314,0.2971155856892044
JON,2010,2015,5,TMA,-0.8428997503321539,2.4916190435221437,0.1946166455003512
JON,2010,2015,5,TDR,-1.0721231745122697,2.495434518951497,0.1950859546436052
JON,2010,2015,5,sg_rich,-0.3157857799137596,2.381102293825607,0.19895617047195285
JON,2010,2016,6,TT,4.829661798260076,4.204338703364202,0.003396814709753088
JON,2010,2016,6,HW,5.251486737669787,4.363793832863285,0.004893283726155644
JON,2010,2016,6,SF,6.630589619563471,3.3337749675204815,0.002635292877256243
JON,2010,2016,6,TMA,3.140517792471233,4.232696401087637,0.0227962784691971
JON,2010,2016,6,TDR,2.357525000115123,3.677779567555538,0.049870299735161994
JON,2010,2016,6,sg_rich,4.445171723003313,3.956078377373243,0.006948695085080799
JON,2010,2017,7,TT,5.638983614905435,3.9807562103931584,0.0034331314153071787
JON,2010,2017,7,HW,4.409100851820672,3.940284005111237,0.008013251580295347
JON,2010,2017,7,SF,7.283741472831675,3.137096276801542,0.0013722814002662916
JON,2010,2017,7,TMA,3.627124062967584,4.095906071773566,0.019364415269640466
JON,2010,2017,7,TDR,4.140310832030507,4.064815866823318,0.012596239779649286
JON,2010,2017,7,sg_rich,5.26572344711301,3.6950246721973192,0.003961395551708296
JON,2010,2018,8,TT,4.2630633448557385,4.197350524918435,0.003874503599254249
JON,2010,2018,8,HW,3.0239619604732173,4.129316586380924,0.010931795170253233
JON,2010,2018,8,SF,6.21995807693674,3.2383635352519042,0.0035527835504993465
JON,2010,2018,8,TMA,3.1847171469501356,4.41536704500761,0.012114759109563254
JON,2010,2018,8,TDR,2.5211789657220445,4.449793882034064,0.02045510312757589
JON,2010,2018,8,sg_rich,3.9920117804378683,4.010000027013973,0.005427499446833409
JON,2010,2019,9,TT,4.222053859044851,3.876944586278186,0.00701244862755413
JON,2010,2019,9,HW,2.8130561766218865,4.243872966825203,0.0043223441930553014
JON,2010,2019,9,SF,5.310231361425751,3.301460971496248,0.0030661994088120913
JON,2010,2019,9,TMA,2.1040333764323256,4.328599188614512,0.005462093581345658
JON,2010,2019,9,TDR,2.038837460308046,4.400817859907889,0.005032822422568699
JON,2010,2019,9,sg_rich,3.1824683441586226,3.866298079948702,0.006135819222932637
JON,2010,2021,11,TT,7.223880860348031,4.544697897019502,0.0011206721423432855
JON,2010,2021,11,HW,4.497011953909011,4.649670251443986,0
JON,2010,2021,11,SF,6.815718934604234,4.798988841921279,0
JON,2010,2021,11,TMA,4.040338684681348,5.117332118194172,0
JON,2010,2021,11,TDR,3.6369382546893796,4.825707653604391,0
JON,2010,2021,11,sg_rich,6.136018693349941,4.826238650562023,2.1061945533434672e-4
JON,2010,2022,12,TT,7.479348595226943,4.114706447358423,0.0011286129473821811
JON,2010,2022,12,HW,4.8777095667921895,4.040696326145097,0.0018093969052999004
JON,2010,2022,12,SF,6.6530545108436225,4.614266314575807,0.0011810455990950532
JON,2010,2022,12,TMA,4.574172334317804,4.684339900677091,0.002154773772789667
JON,2010,2022,12,TDR,4.163566052121257,4.373639798336965,0.002793740872864774
JON,2010,2022,12,sg_rich,6.53740020963016,4.4968582969665745,6.197804403763238e-4
JON,2010,2023,13,TT,5.218959449842579,3.711969169152123,0.010163840074545257
JON,2010,2023,13,HW,2.307457479181207,3.1039558835166816,0.03340530704542353
JON,2010,2023,13,SF,3.7088317208200303,4.267120869194806,0.010551413065291143
JON,2010,2023,13,TMA,3.1429304422434474,4.482649159730371,0.01733164895182335
JON,2010,2023,13,TDR,3.9966203803178857,4.334417375587317,0.00705709518127532
JON,2010,2023,13,sg_rich,4.2516846614592065,4.1890698631832555,0.007454115958017592
JON,2011,2012,1,TT,1.055638406366873,0.7057420285277962,0.402935049607569
JON,2011,2012,1,HW,1.4278838714454287,0.9358092657306917,0.2902286632150489
JON,2011,2012,1,SF,1.5393937519827356,0.8753834446731206,0.2838668348805808
JON,2011,2012,1,TMA,0.8883957052425785,0.9752363244094305,0.3982877888398296
JON,2011,2012,1,TDR,0.3287571930680737,0.7031347936503457,0.5566544372423418
JON,2011,2012,1,sg_rich,1.167994915976656,0.835475040500751,0.3517594814637744
JON,2011,2013,2,TT,0.8950469303985751,0.7237444084912085,0.36391693245703544
JON,2011,2013,2,HW,0.8756613188122722,0.9699007227386384,0.33134883021847844
JON,2011,2013,2,SF,1.5441727696434069,0.9295443548443101,0.296944581826322
JON,2011,2013,2,TMA,0.09777548574422089,0.9213187003083292,0.45575993435565937
JON,2011,2013,2,TDR,-0.1380010563153679,0.6900618510974531,0.46809930845199355
JON,2011,2013,2,sg_rich,0.9358620483971115,0.9530100332361877,0.33320177550908575
JON,2011,2014,3,TT,-2.6221382801376776,1.0597099459686081,0.11918492198571669
JON,2011,2014,3,HW,-2.1082902220923994,1.1203551645833385,0.15801171525991467
JON,2011,2014,3,SF,-1.7787279547235142,0.5695651775890871,0.23255834688886054
JON,2011,2014,3,TMA,-2.128335429299507,1.0918338194518995,0.15543651023030533
JON,2011,2014,3,TDR,-0.7672729187025098,0.9675265713058603,0.484767532715764
JON,2011,2014,3,sg_rich,-2.415165119801468,1.16408070758257,0.1315383651113176
JON,2011,2015,4,TT,-2.9815888139400264,1.4926951281999161,0.08419015700332061
JON,2011,2015,4,HW,-2.3389910080365524,1.6344898494003013,0.08803585314017313
JON,2011,2015,4,SF,-1.659538219247663,1.0078084512032706,0.2353618624858324
JON,2011,2015,4,TMA,-2.4740552388240205,1.6587183081902235,0.08777779416406963
JON,2011,2015,4,TDR,-2.3238929461191113,1.6316394182168632,0.10993521520107352
JON,2011,2015,4,sg_rich,-2.6639299701909596,1.565072406616863,0.07513807341475906
JON,2011,2016,5,TT,2.038982289350124,3.148262629927051,0.10134593248332041
JON,2011,2016,5,HW,2.7723894558356053,3.4716226950025364,0.06260923495727665
JON,2011,2016,5,SF,3.9099818221471088,2.9597663957379323,0.03887172142934964
JON,2011,2016,5,TMA,1.5093623039793669,3.362857965174623,0.1429951896350177
JON,2011,2016,5,TDR,1.1057552285082812,2.912733992576234,0.18493065186857258
JON,2011,2016,5,sg_rich,2.097027532726113,3.019279790085454,0.09006567930022122
JON,2011,2017,6,TT,2.848304105995484,3.0283805212809205,0.05741163989854339
JON,2011,2017,6,HW,1.9300035699864901,3.1533954505214465,0.10709472151138968
JON,2011,2017,6,SF,4.563133675415313,2.930298307785314,0.020437948338005413
JON,2011,2017,6,TMA,1.9959685744757172,3.3444199769032985,0.10095517306891189
JON,2011,2017,6,TDR,2.888541060423666,3.3479092717577763,0.047956742418661484
JON,2011,2017,6,sg_rich,2.91757925683581,2.8878541902172064,0.053985562514465235
JON,2011,2018,7,TT,1.472383835945787,3.2737857654601363,0.08479324942690601
JON,2011,2018,7,HW,0.5448646786390353,3.3614359194567935,0.12373747738918851
JON,2011,2018,7,SF,3.4993502795203772,3.0794668266106675,0.05403292695397388
JON,2011,2018,7,TMA,1.553561658458269,3.677029980620955,0.06880691410594071
JON,2011,2018,7,TDR,1.2694091941152028,3.7569242268807552,0.07767803870925653
JON,2011,2018,7,sg_rich,1.643867590160668,3.2535744743631074,0.07863118293995981
JON,2011,2019,8,TT,1.4313743501349,2.93563423139881,0.11448806977887038
JON,2011,2019,8,HW,0.3339588947877047,3.562773065256552,0.013205622928266002
JON,2011,2019,8,SF,2.589623564009388,3.188464192180287,0.03502725601714199
JON,2011,2019,8,TMA,0.472877887940459,3.65636838695923,0.010851151645107346
JON,2011,2019,8,TDR,0.7870676887012047,3.7426805851884972,0.013348238558734784
JON,2011,2019,8,sg_rich,0.8343241538814224,3.1573920060963343,0.024982332499524272
JON,2011,2021,10,TT,4.43320135143808,3.7261204053960135,0.011737014616219054
JON,2011,2021,10,HW,2.0179146720748293,3.962851353251554,0.0031454492973079897
JON,2011,2021,10,SF,4.095111137187872,4.5008920561070624,0
JON,2011,2021,10,TMA,2.4091831961894816,4.513460741833194,9.734495708266061e-5
JON,2011,2021,10,TDR,2.385168483082538,4.316727636809929,7.676724646893072e-4
JON,2011,2021,10,sg_rich,3.7878745030727408,4.190836831137061,6.146826840863517e-4
JON,2011,2022,11,TT,4.688669086316993,3.4426687842387627,0.014110337684723114
JON,2011,2022,11,HW,2.398612284958008,3.465104279792512,0.01705764868764833
JON,2011,2022,11,SF,3.93244671342726,4.335859722200964,0.007399851423342845
JON,2011,2022,11,TMA,2.9430168458259374,4.186109035561152,0.007747972520722107
JON,2011,2022,11,TDR,2.911796280514416,3.982794736183246,0.009666917278680942
JON,2011,2022,11,sg_rich,4.18925601935296,3.976226656710862,0.004773932768354496
JON,2011,2023,12,TT,2.4282799409326277,4.182299886636693,0.08434264726689564
JON,2011,2023,12,HW,-0.17163980265297502,3.6730614457911313,0.0633864497003408
JON,2011,2023,12,SF,0.9882239234036677,4.232570189296341,0.037908079470085815
JON,2011,2023,12,TMA,1.511774953751581,4.819069374664317,0.029775355422247133
JON,2011,2023,12,TDR,2.7448506087110442,4.589482461727402,0.020029745842647727
JON,2011,2023,12,sg_rich,1.9035404711820063,4.588587476199247,0.026491307051204113
JON,2012,2013,1,TT,-0.16059147596829784,0.4234291519254647,0.6304060013485424
JON,2012,2013,1,HW,-0.5522225526331566,0.4622138544671547,0.5360159653129837
JON,2012,2013,1,SF,0.004779017660671284,0.49712097506089126,0.6251308539709847
JON,2012,2013,1,TMA,-0.7906202194983576,0.4351030419440774,0.5041688243515239
JON,2012,2013,1,TDR,-0.4667582493834417,0.3482593131940406,0.6054669438872952
JON,2012,2013,1,sg_rich,-0.23213286757954457,0.22656557361074459,0.5983108115815517
JON,2012,2014,2,TT,-3.6777766865045503,1.256840351877688,0.04473422087562263
JON,2012,2014,2,HW,-3.5361740935378285,1.4420440654005224,0.04121103310748909
JON,2012,2014,2,SF,-3.3181217067062496,1.316957126807471,0.054521200297640786
JON,2012,2014,2,TMA,-3.016731134542085,1.416711049273498,0.0692348052994078
JON,2012,2014,2,TDR,-1.0960301117705835,0.9443547106531941,0.43827032224782286
JON,2012,2014,2,sg_rich,-3.583160035778124,1.3887262523524877,0.042335394726708324
JON,2012,2015,3,TT,-4.0372272203068995,1.4028749838279888,0.033004273644218554
JON,2012,2015,3,HW,-3.766874879481981,1.4235389827160956,0.04312484003023981
JON,2012,2015,3,SF,-3.1989319712303987,1.0734411106924704,0.07455721030095602
JON,2012,2015,3,TMA,-3.3624509440665986,1.423067119294672,0.06066845188169462
JON,2012,2015,3,TDR,-2.652650139187185,1.1372992164949072,0.123242243927039
JON,2012,2015,3,sg_rich,-3.8319248861676156,1.3946529333761266,0.040699791442333266
JON,2012,2016,4,TT,0.9833438829832513,2.4769983853907194,0.27933831632323386
JON,2012,2016,4,HW,1.3445055843901765,2.5813317446373354,0.2549231941109715
JON,2012,2016,4,SF,2.370588070164373,2.120084658502997,0.166257151805003
JON,2012,2016,4,TMA,0.6209665987367883,2.4421714755715738,0.32956271965586775
JON,2012,2016,4,TDR,0.7769980354402075,2.301585606463946,0.276023855858116
JON,2012,2016,4,sg_rich,0.9290326167494573,2.2202969878642804,0.27716464568475957
JON,2012,2017,5,TT,1.792665699628611,2.653856998385512,0.12592490045123325
JON,2012,2017,5,HW,0.5021196985410614,2.459611439992064,0.21773624147470164
JON,2012,2017,5,SF,3.0237399234325775,2.4422931368157097,0.06661557225917376
JON,2012,2017,5,TMA,1.1075728692331388,2.7757275376649977,0.15010375905291692
JON,2012,2017,5,TDR,2.559783867355592,2.7860519840103506,0.08385427177104099
JON,2012,2017,5,sg_rich,1.7495843408591536,2.3892279442002313,0.10855470442612507
JON,2012,2018,6,TT,0.41674542957891403,2.9489725005049245,0.151666147862134
JON,2012,2018,6,HW,-0.8830191928063934,2.69138510911052,0.20002305622518085
JON,2012,2018,6,SF,1.9599565275376416,2.662553907540156,0.14740320270676716
JON,2012,2018,6,TMA,0.6651659532156907,3.134943539927085,0.13212381687971672
JON,2012,2018,6,TDR,0.9406520010471291,3.220261315811029,0.1216586655330001
JON,2012,2018,6,sg_rich,0.47587267418401197,2.816337730628729,0.1466794035519565
JON,2012,2019,7,TT,0.37573594376802716,2.5762545056080346,0.17645573341577217
JON,2012,2019,7,HW,-1.0939249766577241,2.9090119360775755,0.11425346150207641
JON,2012,2019,7,SF,1.0502298120266524,2.6805024217753592,0.14810341316730327
JON,2012,2019,7,TMA,-0.4155178173021195,3.0498446374414425,0.09851726342748321
JON,2012,2019,7,TDR,0.4583104956331309,3.1049374385542574,0.11333978223890417
JON,2012,2019,7,sg_rich,-0.33367076209523383,2.6414212356191245,0.13012517141193325
JON,2012,2021,9,TT,3.3775629450712072,3.268834689948062,0.03827450419350978
JON,2012,2021,9,HW,0.5900308006294004,3.0659652736580036,0.04501262293201039
JON,2012,2021,9,SF,2.5557173852051362,3.9016218437426335,0.00910547567957659
JON,2012,2021,9,TMA,1.520787490946903,3.8543382793752743,0.009753195291518616
JON,2012,2021,9,TDR,2.056411290014464,3.816388946339187,0.011057216488189069
JON,2012,2021,9,sg_rich,2.6198795870960847,3.6094917485899325,0.01993587016598861
JON,2012,2022,10,TT,3.6330306799501195,3.0733286984973267,0.0408250842813814
JON,2012,2022,10,HW,0.9707284135125792,2.626053778230153,0.10671441771439491
JON,2012,2022,10,SF,2.3930529614445244,3.792447504917587,0.04321750959115135
JON,2012,2022,10,TMA,2.0546211405833588,3.6222273920577654,0.03676463904811266
JON,2012,2022,10,TDR,2.583039087446342,3.5298895408302617,0.02989266972987546
JON,2012,2022,10,sg_rich,3.0212611033763044,3.4748194986079177,0.029739790535701617
JON,2012,2023,11,TT,1.3726415345657548,4.441458687986785,0.07827566884553616
JON,2012,2023,11,HW,-1.5995236740984038,3.7175748342156023,0.05261177485553602
JON,2012,2023,11,SF,-0.551169828579068,4.080632558907892,0.05317960532922574
JON,2012,2023,11,TMA,0.6233792485090026,4.943814185677084,0.03973969535522506
JON,2012,2023,11,TDR,2.4160934156429703,4.475590823301124,0.047582983954876715
JON,2012,2023,11,sg_rich,0.7355455552053501,4.7160195062753765,0.047594791830381046
JON,2013,2014,1,TT,-3.5171852105362524,1.3257023645494128,0.053108165467004434
JON,2013,2014,1,HW,-2.9839515409046715,1.580758849533446,0.07263556782800162
JON,2013,2014,1,SF,-3.3229007243669213,1.4367075749790872,0.05608710867024111
JON,2013,2014,1,TMA,-2.2261109150437277,1.4133810490989787,0.1368852676593813
JON,2013,2014,1,TDR,-0.6292718623871418,0.9069148544440148,0.47630163382413027
JON,2013,2014,1,sg_rich,-3.3510271681985793,1.5517025354700231,0.05370460673293187
JON,2013,2015,2,TT,-3.8766357443386013,1.6000323005787436,0.03778162655219123
JON,2013,2015,2,HW,-3.2146523268488245,1.6558124430261862,0.055139665445108274
JON,2013,2015,2,SF,-3.20371098889107,1.3274663127013073,0.06717075967403967
JON,2013,2015,2,TMA,-2.5718307245682412,1.5522273644260385,0.09511912116644738
JON,2013,2015,2,TDR,-2.1858918898037434,1.2421085204296214,0.13547245786335518
JON,2013,2015,2,sg_rich,-3.5997920185880714,1.5271108764792227,0.040674291111996316
JON,2013,2016,3,TT,1.1439353589515493,2.6599663052730875,0.22858807858809468
JON,2013,2016,3,HW,1.8967281370233329,2.806552802789098,0.16560825731633622
JON,2013,2016,3,SF,2.3658090525037014,2.383504256680466,0.15745491624324945
JON,2013,2016,3,TMA,1.4115868182351459,2.6641285453077734,0.199441924883677
JON,2013,2016,3,TDR,1.2437562848236492,2.459816032352216,0.21413739501941714
JON,2013,2016,3,sg_rich,1.1611654843290018,2.177023725183549,0.21339391057858392
JON,2013,2017,4,TT,1.953257175596909,2.8286334325952405,0.12511079666545347
JON,2013,2017,4,HW,1.054342251174218,2.69296518812568,0.19760545850611522
JON,2013,2017,4,SF,3.0189609057719062,2.6127814440767723,0.06387647460075976
JON,2013,2017,4,TMA,1.8981930887314962,2.9037355708228296,0.111955336431537
JON,2013,2017,4,TDR,3.026542116739034,2.885833545048409,0.06386617423293747
JON,2013,2017,4,sg_rich,1.981717208438698,2.316285499504782,0.10249960894831912
JON,2013,2018,5,TT,0.577336905547212,3.1298562438719753,0.12040596890582143
JON,2013,2018,5,HW,-0.3307966401732369,2.9519234951821565,0.1647166946452593
JON,2013,2018,5,SF,1.9551775098769701,2.8384367452769323,0.12644065204961968
JON,2013,2018,5,TMA,1.4557861727140482,3.2499990419627687,0.08469737854461645
JON,2013,2018,5,TDR,1.407410250430571,3.320950116755268,0.07950589543342207
JON,2013,2018,5,sg_rich,0.7080055417635566,2.7660855617277837,0.10253588464437718
JON,2013,2019,6,TT,0.536327419736325,2.8246623942608937,0.20549809089547977
JON,2013,2019,6,HW,-0.5417024240245676,3.126959089386779,0.03950737159439474
JON,2013,2019,6,SF,1.045450794365981,2.881851632740972,0.094553314644773
JON,2013,2019,6,TMA,0.37510240219623797,3.1851121393628965,0.03916491955071644
JON,2013,2019,6,TDR,0.9250687450165725,3.2351518498836294,0.0372677188637079
JON,2013,2019,6,sg_rich,-0.10153789451568919,2.5957845927330556,0.05490918022969802
JON,2013,2021,8,TT,3.538154421039505,3.3725638680280756,0.02695965823376903
JON,2013,2021,8,HW,1.142253353262557,3.1908162032641623,0.01596339836285676
JON,2013,2021,8,SF,2.5509383675444646,3.9375757127208035,0.005801079856805019
JON,2013,2021,8,TMA,2.3114077104452604,3.9070798081998874,0.002510435730574498
JON,2013,2021,8,TDR,2.523169539397906,3.886129844472441,0.0019402676717793909
JON,2013,2021,8,sg_rich,2.8520124546756294,3.4621868468620014,0.008617481692844558
JON,2013,2022,9,TT,3.793622155918418,3.132781768148351,0.030471149847292222
JON,2013,2022,9,HW,1.5229509661457357,2.693872308176612,0.05961726082698484
JON,2013,2022,9,SF,2.388273943783853,3.7868466389126847,0.03947276852299857
JON,2013,2022,9,TMA,2.845241360081716,3.6399229931199977,0.018341793998183746
JON,2013,2022,9,TDR,3.049797336829784,3.584551547818289,0.018150657460134233
JON,2013,2022,9,sg_rich,3.253393970955849,3.3089856468398264,0.027247425577570712
JON,2013,2023,10,TT,1.5332330105340526,4.47786049029994,0.05515637257655651
JON,2013,2023,10,HW,-1.0473011214652472,3.6996848434216827,0.03190724486210171
JON,2013,2023,10,SF,-0.5559488462397394,4.0329424036550465,0.03561852392926251
JON,2013,2023,10,TMA,1.4139994680073602,4.877497521844801,0.021678291505425582
JON,2013,2023,10,TDR,2.882851665026412,4.521063836005189,0.024927733094062286
JON,2013,2023,10,sg_rich,0.9676784227848948,4.608168973931599,0.025434442105389997
JON,2014,2015,1,TT,-0.35945053380234887,0.6756855696687717,0.4438793556683942
JON,2014,2015,1,HW,-0.23070078594415275,0.9810565230466302,0.3545436400684201
JON,2014,2015,1,SF,0.11918973547585122,0.9326418710598418,0.4043432986018208
JON,2014,2015,1,TMA,-0.3457198095245137,0.9727728609167613,0.3677212122793125
JON,2014,2015,1,TDR,-1.5566200274166013,0.9760740096120238,0.2631330813642548
JON,2014,2015,1,sg_rich,-0.24876485038949195,0.7964889173567951,0.3997909860435801
JON,2014,2016,2,TT,4.661120569487801,3.0434216132435457,0.013994497737245447
JON,2014,2016,2,HW,4.880679677928005,3.3748664389117375,0.012734620237581625
JON,2014,2016,2,SF,5.688709776870623,3.2936530675257307,0.006527503882169976
JON,2014,2016,2,TMA,3.6376977332788734,3.218935316391432,0.032925999268131396
JON,2014,2016,2,TDR,1.873028147210791,2.3818721336634905,0.18099910041221465
JON,2014,2016,2,sg_rich,4.512192652527581,2.920626031286179,0.01582833221498821
JON,2014,2017,3,TT,5.470442386133161,2.723024052872685,0.007611290239358776
JON,2014,2017,3,HW,4.03829379207889,2.820936164159672,0.028129145401909143
JON,2014,2017,3,SF,6.341861630138827,3.1285541452967567,0.0034124427855070495
JON,2014,2017,3,TMA,4.124304003775224,3.0793239959756855,0.023543258632739227
JON,2014,2017,3,TDR,3.655813979126176,2.9897778998633417,0.03995931994587117
JON,2014,2017,3,sg_rich,5.332744376637278,2.611168151234347,0.008012616505990538
JON,2014,2018,4,TT,4.094522116083464,2.9226431190276694,0.015962067974506153
JON,2014,2018,4,HW,2.653154900731435,2.9566499487040425,0.050144099757456324
JON,2014,2018,4,SF,5.278078234243892,3.251037466067752,0.009013068781157619
JON,2014,2018,4,TMA,3.681897087757776,3.3920650825988257,0.021588522847768795
JON,2014,2018,4,TDR,2.036682112817713,3.388047386861484,0.08660144718155513
JON,2014,2018,4,sg_rich,4.059032709962136,2.94110255335724,0.01544947876737785
JON,2014,2019,5,TT,4.053512630272578,2.492860160527896,0.019855518391467215
JON,2014,2019,5,HW,2.442249116880104,3.228240219808575,0.0191722339587735
JON,2014,2019,5,SF,4.3683515187329025,3.3057180466986167,0.0074038445620393635
JON,2014,2019,5,TMA,2.6012133172399654,3.344285129520254,0.015788138626107423
JON,2014,2019,5,TDR,1.5543406074037145,3.37493804606242,0.03535278474679657
JON,2014,2019,5,sg_rich,3.24948927368289,2.834559286815037,0.012100693558038665
JON,2014,2021,7,TT,7.055339631575758,3.8765579374307784,0.0012930688386403129
JON,2014,2021,7,HW,4.126204894167229,4.112466165219772,1.0625269466158394e-4
JON,2014,2021,7,SF,5.873839091911386,4.861788486212638,0
JON,2014,2021,7,TMA,4.537518625488988,4.671755481257799,0
JON,2014,2021,7,TDR,3.152441401785048,4.214158492424352,0.0019094672706683868
JON,2014,2021,7,sg_rich,6.203039622874209,4.413337242989559,3.1366604946966983e-4
JON,2014,2022,8,TT,7.31080736645467,3.777367388228748,0.0011130516554266382
JON,2014,2022,8,HW,4.506902507050407,3.7754544875446907,0.0038139696761633076
JON,2014,2022,8,SF,5.7111746681507745,4.693357199313729,8.37554690873326e-4
JON,2014,2022,8,TMA,5.071352275125444,4.465039394786626,0.0020610953838678323
JON,2014,2022,8,TDR,3.6790691992169258,4.053064825229869,0.007284829227773707
JON,2014,2022,8,sg_rich,6.604421139154428,4.326365937637529,7.282881350486204e-4
JON,2014,2023,9,TT,5.050418221070305,4.856476949704938,0.01131710145410642
JON,2014,2023,9,HW,1.9366504194394245,4.438916405076029,0.040413649992107704
JON,2014,2023,9,SF,2.766951878127182,4.398253530125252,0.018856508803087653
JON,2014,2023,9,TMA,3.6401103830510877,5.4584870958108525,0.011544950553760314
JON,2014,2023,9,TDR,3.512123527413554,5.203810152503277,0.009855515037822093
JON,2014,2023,9,sg_rich,4.318705590983474,5.333125416527809,0.0069545719088236774
JON,2015,2016,1,TT,5.02057110329015,2.58338761794775,0.011984344738620376
JON,2015,2016,1,HW,5.111380463872157,2.6960690372043676,0.011662299157138062
JON,2015,2016,1,SF,5.569520041394772,2.655222376971513,0.007595662470802332
JON,2015,2016,1,TMA,3.983417542803387,2.48075663688156,0.03444944538345678
JON,2015,2016,1,TDR,3.4296481746273924,1.4807384059489417,0.05858636094173984
JON,2015,2016,1,sg_rich,4.760957502917073,2.4338036600685555,0.016217789479703218
JON,2015,2017,2,TT,5.82989291993551,2.29521709924052,0.005417334155335407
JON,2015,2017,2,HW,4.268994578023042,1.9492840746293922,0.02563352587162518
JON,2015,2017,2,SF,6.222671894662976,2.4590953938979583,0.003960018088368051
JON,2015,2017,2,TMA,4.470023813299737,2.352813717690709,0.02129746116684132
JON,2015,2017,2,TDR,5.212434006542777,2.270129817951186,0.009908794409673308
JON,2015,2017,2,sg_rich,5.581509227026769,2.097945479798695,0.007291037808118925
JON,2015,2018,3,TT,4.453972649885813,2.4913159700036718,0.016842888524998264
JON,2015,2018,3,HW,2.8838556866755876,2.020813890776284,0.07085338740718027
JON,2015,2018,3,SF,5.15888849876804,2.57908123252422,0.011430466982576553
JON,2015,2018,3,TMA,4.0276168972822894,2.682122733069177,0.025550570624431283
JON,2015,2018,3,TDR,3.593302140234314,2.658430615071599,0.036534472081437196
JON,2015,2018,3,sg_rich,4.307797560351628,2.437721974194291,0.01771242632387212
JON,2015,2019,4,TT,4.4129631640749265,1.943480780658538,0.01972204246030645
JON,2015,2019,4,HW,2.672949902824257,2.2671218562446107,0.05751912594183949
JON,2015,2019,4,SF,4.249161783257051,2.460780952929896,0.017724394378064355
JON,2015,2019,4,TMA,2.9469331267644794,2.468152575326925,0.03651399992800229
JON,2015,2019,4,TDR,3.110960634820316,2.4940657995936193,0.036592851248169245
JON,2015,2019,4,sg_rich,3.4982541240723823,2.1569966566645635,0.02273182996890516
JON,2015,2021,6,TT,7.414790165378107,3.6066379179166344,0.0012038324748338634
JON,2015,2021,6,HW,4.356905680111382,3.3653936520705874,0.004912787504542484
JON,2015,2021,6,SF,5.754649356435535,4.2841445342129525,0.0011978668568840794
JON,2015,2021,6,TMA,4.883238435013502,4.111696689705698,7.409687640781257e-4
JON,2015,2021,6,TDR,4.7090614292016495,3.6192733969211908,0.004258622553778595
JON,2015,2021,6,sg_rich,6.4518044732637,4.006107874728239,1.0501250665729039e-4
JON,2015,2022,7,TT,7.670257900257019,3.639635194899731,9.325599598378039e-4
JON,2015,2022,7,HW,4.73760329299456,3.1077933721867517,0.010548116819253923
JON,2015,2022,7,SF,5.591984932674923,4.15276660523273,0.0035568576887011856
JON,2015,2022,7,TMA,5.417072084649957,4.0024671812797274,0.004214895697836818
JON,2015,2022,7,TDR,5.235689226633527,3.580426112015761,0.005242542995225241
JON,2015,2022,7,sg_rich,6.8531859895439204,3.9829152233903717,0.0013714629619451186
JON,2015,2023,8,TT,5.409868754872654,5.106144151120091,0.007791551889239869
JON,2015,2023,8,HW,2.1673512053835773,4.273158107924492,0.049658276723657566
JON,2015,2023,8,SF,2.6477621426513305,3.9567191460541946,0.03193692694278302
JON,2015,2023,8,TMA,3.9858301925756012,5.439446146040109,0.00823984975078066
JON,2015,2023,8,TDR,5.068743554830156,5.150080395036066,0.006250997850046271
JON,2015,2023,8,sg_rich,4.567470441372966,5.327882159738894,0.006269257127865052
JON,2016,2017,1,TT,0.8093218166453598,2.1052209708862057,0.293471444482567
JON,2016,2017,1,HW,-0.842385885849115,1.5322445717863589,0.45774871588177873
JON,2016,2017,1,SF,0.6531518532682045,2.06080522080251,0.3255954908374386
JON,2016,2017,1,TMA,0.48660627049635047,1.9960832505043142,0.3386873786189504
JON,2016,2017,1,TDR,1.7827858319153846,1.3853030012899041,0.2642069439256017
JON,2016,2017,1,sg_rich,0.8205517241096963,2.0644525608713518,0.3028588281929653
