BASIN,y1,y2,ychange,lsr,dist_cent,jaccard,sorensen,uniq_y1,uniq_y2
RAN,2008,2012,4,-1.6920064419874403,0.7917366447737015,0.08755138915636293,0.1610064407609804,0.9046721383582326,0.4823348694316435
RAN,2008,2013,5,0.5272011525820242,0.7096665085325724,0.24421321648336416,0.3925584670666122,0.4711876482382799,0.6878660277818112
RAN,2008,2014,6,-0.8101762877628945,1.0906397063509066,0.16912690640783165,0.28932172458074346,0.7909969299966999,0.530097498940229
RAN,2008,2015,7,-4.282174840647757,1.9600011117526053,0.0076373316382507,0.01515888980777175,0.9923158633371714,0.4436860068259387
RAN,2008,2016,8,-6.6917503292296665,2.262655559360081,2.384356997949279e-4,4.767577235284137e-4,0.999761325284199,0.8076923076923077
RAN,2008,2017,9,-5.819866228343369,3.0110652474956385,9.546779658121768e-5,1.909173667021072e-4,0.9999042579950712,0.967741935483871
RAN,2008,2018,10,-5.469715919619933,3.2456354784376424,2.8287270458447826e-4,5.655854204913885e-4,0.999716016045638,0.9325842696629214
RAN,2008,2019,11,-4.226925362980245,2.0889274402071125,6.522719772187368e-4,0.00130369359164076,0.9993386380643572,0.9546925566343042
RAN,2008,2021,13,1.1830464071781808,2.1296857987209608,0.10021887231180536,0.1821798822651045,0.6115648480888599,0.8810051958504668
RAN,2008,2022,14,-7.545168864258368,1.8849674952406608,1.441240381625371e-4,2.882065388348725e-4,0.9998558205492384,0.7272727272727273
RAN,2008,2023,15,-1.9874100225873328,1.864181493972452,0.03907588119386399,0.0752127576072059,0.9572396699003248,0.6879944960440316
RAN,2009,2010,1,-3.155311263454969,0.914202532680209,0.03991433830303307,0.0767646657669258,0.9599816151384724,0.06115515288788224
RAN,2009,2011,2,-3.283742310445302,1.009000153649512,0.03663636445738547,0.07068315508411152,0.9633335478831244,0.02190721649484533
RAN,2009,2012,3,-4.155073077481424,1.3321695469761177,0.01143796200686303,0.02261722900763621,0.9885140138934532,0.26769230769230773
RAN,2009,2013,4,-1.9358654829119588,0.7677243978496024,0.1182861665570336,0.2115490115042944,0.8789623043426494,0.1612040133779264
RAN,2009,2014,5,-3.2732429232568774,1.3119899477971375,0.02889607785539853,0.05616908933238172,0.9708515180026572,0.2305732484076433
RAN,2009,2015,6,-6.745241476141739,2.394795036273976,3.918475224817748e-4,7.833880762867149e-4,0.9996078451477036,0.6666666666666666
RAN,2009,2016,7,-9.15481696472365,2.518889723719034,5.2851894551773896e-5,1.0569820275328156e-4,0.9999471453119778,0.5
RAN,2009,2017,8,-8.2829328638373525,2.8542567951531503,1.0110254481087904e-4,2.0218464823929937e-4,0.9998988821202768,0.6
RAN,2009,2018,9,-7.932782555113916,3.08055604694829,4.824058125185222e-5,9.647650842086106e-5,0.9999517444385464,0.8655034752311102
RAN,2009,2019,10,-6.689991998474228,1.9786117853632628,1.987192997281496e-4,3.9735963642760806e-4,0.9998010731646144,0.84
RAN,2009,2021,12,-1.2800202283158022,2.187447589068521,0.07149602532205264,0.13345084560731532,0.9147227960434988,0.6932824162471792
RAN,2009,2022,13,-10.00823549975235,2.208163817933722,0,0,1,0
RAN,2009,2023,14,-4.450476658081316,1.9406879956462553,0.00510082988237428,0.01014988691825321,0.9948658167176864,0.5601659751037344
RAN,2010,2011,1,-0.12843104699033306,0.23989956506387083,0.38151975231449176,0.552318925118983,0.4809654142821598,0.409835349221109
