basin,y1,y2,ychange,lsr,dist_cent,jaccard,sorensen,uniq_y1,uniq_y2
Calcasieu,1998,2003,5,0.38294223746437717,1.0127408999747345,0.41235371070211413,0.5839241368185643,0.2798483142738638,0.5089629285021945
Calcasieu,1998,2004,6,0.7080418069867868,0.5387798661745942,0.4590533667990758,0.629248219763426,0.04668510602631803,0.5303895759512638
Calcasieu,1998,2005,7,0.4198399675280831,0.8614357636021035,0.4594050238364919,0.6295785149879852,0.20619025944469724,0.47834635958788424
Calcasieu,1998,2006,8,0.0027864256209572487,0.546536431683521,0.49832742129157664,0.6651782703970168,0.33389370237644006,0.33574717455002095
Calcasieu,1998,2007,9,-0.21413093266314115,0.21924457991995824,0.6198628916847705,0.7653276025603251,0.3084336448316194,0.1432980822749582
Calcasieu,1998,2008,10,-0.6489116605561738,0.512671097822027,0.4092744953071587,0.5808300606731057,0.557809936668184,0.1538882375928097
Calcasieu,1998,2009,11,-0.1513096038305775,0.2662303442749161,0.6320069872345748,0.7745150507051525,0.2798630593822855,0.16222380612972193
Calcasieu,1998,2010,12,0.35390858737023156,0.6786628837211754,0.4883118381698664,0.6561955977859173,0.20448589016883031,0.4415975174251006
Calcasieu,1998,2011,13,0.6130666966844281,1.3014401159697784,0.30175922030035157,0.4636175655137322,0.34025270758122733,0.6426233831968977
Calcasieu,1998,2012,14,0.6048047336737246,0.30066214310988454,0.4414079720735415,0.6124677823705287,0.1330841121495327,0.5265069553761668
Calcasieu,1998,2013,15,0.08204721706064755,0.3838825246831356,0.6001058089575739,0.750082657781896,0.21784865965388533,0.27945992526998503
Calcasieu,1998,2014,16,0.7230874365381816,0.7923734811351966,0.41037903599161824,0.5819414859681126,0.10940083958783875,0.5678351928055948
Calcasieu,1998,2015,17,0.5855646741038026,0.40754901802340276,0.5260810143492095,0.6894535865431161,0.03614221174621874,0.4633323041368933
Calcasieu,1998,2016,18,0.24720161703838,0.3432505117797652,0.6019413264455035,0.7515148233064589,0.1431088034861619,0.3307823557562856
Calcasieu,1998,2017,19,0.2684629894173828,0.3119197659130529,0.5242995123534845,0.6879219052481067,0.20615443608301778,0.3930624219029477
Calcasieu,1998,2018,20,0.5882296242802311,0.21871351026627686,0.530869471850683,0.6935528882275113,0.02874940105414469,0.46065529463528354
Calcasieu,1998,2019,21,-3.115171757834165,2.0330144301108075,0.0421992386184783,0.08098113499759778,0.9577128301690774,0.04696132596685089
Calcasieu,1999,2000,1,-0.32091792051252555,0.6084349627269178,0.5431091956436989,0.7039154418584669,0.3927030076867661,0.16290641786824994
Calcasieu,1999,2001,2,-0.403595765247208,0.8886883962038798,0.47817983773699174,0.6469846571159535,0.4604425966433528,0.19217540842648329
Calcasieu,1999,2002,3,-0.6162565297681075,0.9815294087254782,0.38861250951473286,0.559713392832012,0.5690313247179432,0.20185368077186053
Calcasieu,1999,2003,4,-0.14895208316213387,0.5689841919322742,0.47877702097895125,0.647531053278067,0.397274728591162,0.3004665777947057
Calcasieu,1999,2004,5,0.1761474863602757,0.7052365574605896,0.5064310911793822,0.6723587877928067,0.2628883746122409,0.3819360979408007
Calcasieu,1999,2005,6,-0.11205435309842803,0.36802049048976676,0.5506804027136364,0.7102435830748424,0.32740086637149546,0.2476483274445923
Calcasieu,1999,2006,7,-0.5291078950055539,0.35407058481683507,0.4983443185942108,0.6651933236037116,0.47146056658543545,0.10284799108697162
Calcasieu,1999,2007,8,-0.7460252532896523,0.632225385651907,0.39293736313477234,0.5641852584820845,0.5841255544812693,0.12308623821468728
Calcasieu,1999,2008,9,-1.180805981182685,0.25444358176365545,0.27105120421588,0.42649926819131306,0.7212760796468988,0.09219668626402988
Calcasieu,1999,2009,10,-0.6832039244570887,0.6258333307697993,0.40424245849512164,0.5757445319355098,0.5667532682102143,0.14207961007311135
Calcasieu,1999,2010,11,-0.17798573325627948,0.44580509730849516,0.5557008172173914,0.7144057662852517,0.34383460497169577,0.2160081561926482
Calcasieu,1999,2011,12,0.08117237605791705,0.6115849763800263,0.4998429332377803,0.6665270371461447,0.30529292215251386,0.35945593938417264
Calcasieu,1999,2012,13,0.07291041304721337,0.5764131490731785,0.5768364318913141,0.7316376261035975,0.24069397167014378,0.29408524790209856
Calcasieu,1999,2013,14,-0.44984710356586355,0.4225502238298993,0.45396111705688047,0.6244473964692978,0.4886632408177149,0.19818693341669272
Calcasieu,1999,2014,15,0.19119311591167049,0.5764140217123167,0.507535152589619,0.6733311017229463,0.25573574471265226,0.38525777248051335
Calcasieu,1999,2015,16,0.05367035347729167,0.8095082598196476,0.5082165535720612,0.6739304808296935,0.30749036016080067,0.3436778144844217
Calcasieu,1999,2016,17,-0.2846927035881312,1.037434528836115,0.46663996518473044,0.6363388101536629,0.44248912954303055,0.25887099548158504
Calcasieu,1999,2017,18,-0.2634313312091283,0.9907631520546664,0.4660224538659738,0.6357644149815708,0.4378538026089097,0.2684297254287686
Calcasieu,1999,2018,19,0.056335303653720074,0.6505248434029376,0.5553426285479499,0.714109699502561,0.2651981294609894,0.30544899881633064
Calcasieu,1999,2019,20,-3.647066078460676,2.5412970392481857,0.023295004114490533,0.04552940065342914,0.976641880922978,0.10393700787401565
Calcasieu,2000,2001,1,-0.0826778447346824,1.4576263679511554,0.2588000773581752,0.4111853534380376,0.6051289001829466,0.57109423757021
Calcasieu,2000,2002,2,-0.2953386092555818,1.5310105864751868,0.22218889607669454,0.3635917439438949,0.6828971828157903,0.5739466066259247
Calcasieu,2000,2003,3,0.17196583735039167,0.8580157648140025,0.40750113104381575,0.5790419944339358,0.3666330790269181,0.4667000249378218
Calcasieu,2000,2004,4,0.4970654068728013,1.239489197427004,0.3222397508470969,0.48741501023646133,0.35566415529763123,0.6080420038840427
Calcasieu,2000,2005,5,0.20886356741409753,0.6532882011651172,0.48190715940752604,0.6503877875860927,0.27407719446053386,0.4109093284591027
Calcasieu,2000,2006,6,-0.20818997449302828,0.8036309457115602,0.4670817161294778,0.6367494202869002,0.4230882300794125,0.2895636792452831
Calcasieu,2000,2007,7,-0.42510733277712676,1.213783683688667,0.2927221413494328,0.4528771218289325,0.62553863832232115,0.42716600808003247
Calcasieu,2000,2008,8,-0.8598880606701593,0.8535563596594644,0.3121932019152816,0.4758342010301583,0.6613941334097743,0.1999094920239846
Calcasieu,2000,2009,9,-0.3622860039445631,1.1276620689954386,0.3548612147089713,0.5238340441905656,0.555766924149958,0.3618104278442702
Calcasieu,2000,2010,10,0.142932187256246,0.7975787092486224,0.4593955731826098,0.6295696405064085,0.3220631786771965,0.4123556532400115
